"","type","modelnum","variable","value"
"97078","LOBD","7PM*RH*D*T","MBE",-0.0730782033887625
"97079","LOBD","7PM*RH*D*T","MBE",-0.292496277547608
"97080","LOBD","7PM*RH*D*T","MBE",-0.252753369537301
"97081","LOBD","7PM*RH*D*T","MBE",-0.202934751010414
"97082","LOBD","7PM*RH*D*T","MBE",-0.330024388142764
"97083","LOBD","7PM*RH*D*T","MBE",-0.328332945791445
"97084","LOBD","7PM*RH*D*T","MBE",-0.558641083940736
"97085","LOBD","7PM*RH*D*T","MBE",-0.668409210670931
"97086","LOBD","7PM*RH*D*T","MBE",-0.486066060190073
"97087","LOBD","7PM*RH*D*T","MBE",-0.451298738989076
"97088","LOBD","7PM*RH*D*T","MBE",-0.0608040561746055
"97089","LOBD","7PM*RH*D*T","MBE",0.0155846808339994
"97090","LOBD","7PM*RH*D*T","MBE",-0.155608761413627
"97091","LOBD","7PM*RH*D*T","MBE",-0.165912213779074
"97092","LOBD","7PM*RH*D*T","MBE",-0.36194478516062
"97093","LOBD","7PM*RH*D*T","MBE",-0.430302640174592
"97094","LOBD","7PM*RH*D*T","MBE",-0.238033187426407
"97095","LOBD","7PM*RH*D*T","MBE",-0.187737570911783
"97096","LOBD","7PM*RH*D*T","MBE",0.0619849759136475
"97097","LOBD","7PM*RH*D*T","MBE",-0.127638072950057
"97098","LOBD","7PM*RH*D*T","MBE",-0.164718506582704
"97099","LOBD","7PM*RH*D*T","MBE",-0.302985281566563
"97100","LOBD","7PM*RH*D*T","MBE",-0.338836013626345
"97101","LOBD","7PM*RH*D*T","MBE",-0.162268267544995
"97102","LOBD","7PM*RH*D*T","MBE",-0.113321108064168
"97103","LOBD","7PM*RH*D*T","MBE",-0.0460068361647679
"97104","LOBD","7PM*RH*D*T","MBE",-0.0521496894642564
"97105","LOBD","7PM*RH*D*T","MBE",-0.216376258151374
"97106","LOBD","7PM*RH*D*T","MBE",-0.286149757243026
"97107","LOBD","7PM*RH*D*T","MBE",-0.106750645722675
"97108","LOBD","7PM*RH*D*T","MBE",-0.0487476403185312
"97109","LOBD","7PM*RH*D*T","MBE",-0.232343053152735
"97110","LOBD","7PM*RH*D*T","MBE",-0.392313667414776
"97111","LOBD","7PM*RH*D*T","MBE",-0.435161354324313
"97112","LOBD","7PM*RH*D*T","MBE",-0.27775174087914
"97113","LOBD","7PM*RH*D*T","MBE",-0.235536281388275
"97114","LOBD","7PM*RH*D*T","MBE",-0.355156447587239
"97115","LOBD","7PM*RH*D*T","MBE",-0.403049772309018
"97116","LOBD","7PM*RH*D*T","MBE",-0.254696671619799
"97117","LOBD","7PM*RH*D*T","MBE",-0.220849555381018
"97118","LOBD","7PM*RH*D*T","MBE",-0.714515340765772
"97119","LOBD","7PM*RH*D*T","MBE",-0.546355104164955
"97120","LOBD","7PM*RH*D*T","MBE",-0.525935247942957
"97121","LOBD","7PM*RH*D*T","MBE",-0.801179375716883
"97122","LOBD","7PM*RH*D*T","MBE",-0.763744662067701
"97123","LOBD","7PM*RH*D*T","MBE",-0.50019891293457
"97124","LOBD","7PM*RH*D*T","MBE",0.297898653599141
"97125","LOBD","7PM*RH*D*T","MBE",0.264698443168889
"97126","LOBD","7PM*RH*D*T","MBE",0.269418846817903
"97127","LOBD","7PM*RH*D*T","MBE",0.683587124051602
"97128","LOBD","7PM*RH*D*T","MBE",0.283225010957862
"97129","LOBD","7PM*RH*D*T","MBE",-0.0677849726882096
"97130","LOBD","7PM*RH*D*T","MBE",0.154497815336224
"97131","LOBD","7PM*RH*D*T","MBE",0.219388899142123
"97132","LOBD","7PM*RH*D*T","MBE",0.235318378849984
"97133","LOBD","7PM*RH*D*T","MBE",0.0991231597500066
"97134","LOBD","7PM*RH*D*T","MBE",0.119143162045072
"97135","LOBD","7PM*RH*D*T","MBE",-0.134790154117767
"97136","LOBD","7PM*RH*D*T","MBE",-0.17783827889612
"97137","LOBD","7PM*RH*D*T","MBE",0.108472771035872
"97138","LOBD","7PM*RH*D*T","MBE",0.21758013537336
"97139","LOBD","7PM*RH*D*T","MBE",0.00278921326131609
"97140","LOBD","7PM*RH*D*T","MBE",0.0415397567921847
"97141","LOBD","7PM*RH*D*T","MBE",0.424576357183115
"97142","LOBD","7PM*RH*D*T","MBE",0.108218794309618
"97143","LOBD","7PM*RH*D*T","MBE",-0.205183208761306
"97144","LOBD","7PM*RH*D*T","MBE",-0.00918247797550098
"97145","LOBD","7PM*RH*D*T","MBE",0.0482110471806863
"97146","LOBD","7PM*RH*D*T","MBE",0.0584179938875877
"97147","LOBD","7PM*RH*D*T","MBE",-0.0607462862967143
"97148","LOBD","7PM*RH*D*T","MBE",-0.0702149358365061
"97149","LOBD","7PM*RH*D*T","MBE",-0.285693675615713
"97150","LOBD","7PM*RH*D*T","MBE",-0.394991410131546
"97151","LOBD","7PM*RH*D*T","MBE",-0.162330721334998
"97152","LOBD","7PM*RH*D*T","MBE",-0.0817225345744141
"97153","LOBD","7PM*RH*D*T","MBE",0.0254155287324931
"97154","LOBD","7PM*RH*D*T","MBE",0.466579824205882
"97155","LOBD","7PM*RH*D*T","MBE",0.105099563794278
"97156","LOBD","7PM*RH*D*T","MBE",-0.223919822973937
"97157","LOBD","7PM*RH*D*T","MBE",-0.0223617480865101
"97158","LOBD","7PM*RH*D*T","MBE",0.0378833969952339
"97159","LOBD","7PM*RH*D*T","MBE",0.0643923516619669
"97160","LOBD","7PM*RH*D*T","MBE",-0.0675343882872745
"97161","LOBD","7PM*RH*D*T","MBE",-0.0628645679835813
"97162","LOBD","7PM*RH*D*T","MBE",-0.289237516078064
"97163","LOBD","7PM*RH*D*T","MBE",-0.422169843546891
"97164","LOBD","7PM*RH*D*T","MBE",-0.183085745795028
"97165","LOBD","7PM*RH*D*T","MBE",-0.104575970680743
"97166","LOBD","7PM*RH*D*T","MBE",0.43204701262831
"97167","LOBD","7PM*RH*D*T","MBE",0.158399567695687
"97168","LOBD","7PM*RH*D*T","MBE",-0.112688591093036
"97169","LOBD","7PM*RH*D*T","MBE",0.0532468680204996
"97170","LOBD","7PM*RH*D*T","MBE",0.0763009708688251
"97171","LOBD","7PM*RH*D*T","MBE",0.109574592089965
"97172","LOBD","7PM*RH*D*T","MBE",-0.019994921304626
"97173","LOBD","7PM*RH*D*T","MBE",-0.012609271531236
"97174","LOBD","7PM*RH*D*T","MBE",-0.174234616996205
"97175","LOBD","7PM*RH*D*T","MBE",-0.295794752934093
"97176","LOBD","7PM*RH*D*T","MBE",-0.0952145258818895
"97177","LOBD","7PM*RH*D*T","MBE",0.00221699827795696
"97178","LOBD","7PM*RH*D*T","MBE",0.441745066367254
"97179","LOBD","7PM*RH*D*T","MBE",0.16338379207916
"97180","LOBD","7PM*RH*D*T","MBE",0.328922386314128
"97181","LOBD","7PM*RH*D*T","MBE",0.362075347906712
"97182","LOBD","7PM*RH*D*T","MBE",0.356019769209913
"97183","LOBD","7PM*RH*D*T","MBE",0.268949952847118
"97184","LOBD","7PM*RH*D*T","MBE",0.219126641524088
"97185","LOBD","7PM*RH*D*T","MBE",0.108840569435129
"97186","LOBD","7PM*RH*D*T","MBE",0.0836669198511739
"97187","LOBD","7PM*RH*D*T","MBE",0.323793610850132
"97188","LOBD","7PM*RH*D*T","MBE",0.422007062251204
"97189","LOBD","7PM*RH*D*T","MBE",-0.128429743486345
"97190","LOBD","7PM*RH*D*T","MBE",0.0531414582517193
"97191","LOBD","7PM*RH*D*T","MBE",0.0777916424258107
"97192","LOBD","7PM*RH*D*T","MBE",0.11236052330533
"97193","LOBD","7PM*RH*D*T","MBE",-0.0106626418592048
"97194","LOBD","7PM*RH*D*T","MBE",-0.0245751525575209
"97195","LOBD","7PM*RH*D*T","MBE",-0.206185358477805
"97196","LOBD","7PM*RH*D*T","MBE",-0.262221587132927
"97197","LOBD","7PM*RH*D*T","MBE",-0.0370756184646819
"97198","LOBD","7PM*RH*D*T","MBE",0.0283643985902504
"97199","LOBD","7PM*RH*D*T","MBE",-0.229891156624999
"97200","LOBD","7PM*RH*D*T","MBE",-0.194584024219406
"97201","LOBD","7PM*RH*D*T","MBE",-0.150435279045474
"97202","LOBD","7PM*RH*D*T","MBE",-0.271208346038294
"97203","LOBD","7PM*RH*D*T","MBE",-0.272645477469059
"97204","LOBD","7PM*RH*D*T","MBE",-0.499857476732739
"97205","LOBD","7PM*RH*D*T","MBE",-0.591403951286856
"97206","LOBD","7PM*RH*D*T","MBE",-0.399484289439527
"97207","LOBD","7PM*RH*D*T","MBE",-0.359087608734119
"97208","LOBD","7PM*RH*D*T","MBE",-0.00580910008117819
"97209","LOBD","7PM*RH*D*T","MBE",0.0640983607786083
"97210","LOBD","7PM*RH*D*T","MBE",-0.0985966790484492
"97211","LOBD","7PM*RH*D*T","MBE",-0.110961782600787
"97212","LOBD","7PM*RH*D*T","MBE",-0.304996088764002
"97213","LOBD","7PM*RH*D*T","MBE",-0.35648879014758
"97214","LOBD","7PM*RH*D*T","MBE",-0.155405414096991
"97215","LOBD","7PM*RH*D*T","MBE",-0.0999715692659233
"97216","LOBD","7PM*RH*D*T","MBE",0.105878021963417
"97217","LOBD","7PM*RH*D*T","MBE",-0.0757331920686637
"97218","LOBD","7PM*RH*D*T","MBE",-0.111856238279731
"97219","LOBD","7PM*RH*D*T","MBE",-0.251872526497038
"97220","LOBD","7PM*RH*D*T","MBE",-0.271704774730113
"97221","LOBD","7PM*RH*D*T","MBE",-0.0878486840597894
"97222","LOBD","7PM*RH*D*T","MBE",-0.0349066704654302
"97223","LOBD","7PM*RH*D*T","MBE",0.000441234325601059
"97224","LOBD","7PM*RH*D*T","MBE",-0.00490077576204406
"97225","LOBD","7PM*RH*D*T","MBE",-0.170253759227222
"97226","LOBD","7PM*RH*D*T","MBE",-0.226075747111913
"97227","LOBD","7PM*RH*D*T","MBE",-0.0401904040289729
"97228","LOBD","7PM*RH*D*T","MBE",0.0210640024978588
"97229","LOBD","7PM*RH*D*T","MBE",-0.173998782245452
"97230","LOBD","7PM*RH*D*T","MBE",-0.337767720015115
"97231","LOBD","7PM*RH*D*T","MBE",-0.367129267108264
"97232","LOBD","7PM*RH*D*T","MBE",-0.20203842050048
"97233","LOBD","7PM*RH*D*T","MBE",-0.155883117732214
"97234","LOBD","7PM*RH*D*T","MBE",-0.303314980809329
"97235","LOBD","7PM*RH*D*T","MBE",-0.340145161173222
"97236","LOBD","7PM*RH*D*T","MBE",-0.184894487763833
"97237","LOBD","7PM*RH*D*T","MBE",-0.147366327561666
"97238","LOBD","7PM*RH*D*T","MBE",-0.645352956303449
"97239","LOBD","7PM*RH*D*T","MBE",-0.468973503614141
"97240","LOBD","7PM*RH*D*T","MBE",-0.443980718560812
"97241","LOBD","7PM*RH*D*T","MBE",-0.690680005402383
"97242","LOBD","7PM*RH*D*T","MBE",-0.643002084416324
"97243","LOBD","7PM*RH*D*T","MBE",-0.35618383039049
"97244","LOBD","7PM*RH*D*T","MBE",0.389910710588445
"97245","LOBD","7PM*RH*D*T","MBE",0.353673486769988
"97246","LOBD","7PM*RH*D*T","MBE",0.791626216570471
"97247","LOBD","7PM*RH*D*T","MBE",0.393960805194231
"97248","LOBD","7PM*RH*D*T","MBE",0.0857394106635727
"97249","LOBD","7PM*RH*D*T","MBE",0.271710201412899
"97250","LOBD","7PM*RH*D*T","MBE",0.344465646774488
"97251","LOBD","7PM*RH*D*T","MBE",0.313168252037862
"97252","LOBD","7PM*RH*D*T","MBE",0.225056141390787
"97253","LOBD","7PM*RH*D*T","MBE",0.24599688708294
"97254","LOBD","7PM*RH*D*T","MBE",0.0309104372269484
"97255","LOBD","7PM*RH*D*T","MBE",0.00996871846693281
"97256","LOBD","7PM*RH*D*T","MBE",0.256726439253971
"97257","LOBD","7PM*RH*D*T","MBE",0.360918529340514
"97258","LOBD","7PM*RH*D*T","MBE",0.294180953256001
"97259","LOBD","7PM*RH*D*T","MBE",0.763858024221641
"97260","LOBD","7PM*RH*D*T","MBE",0.375027601613453
"97261","LOBD","7PM*RH*D*T","MBE",0.0493201664010297
"97262","LOBD","7PM*RH*D*T","MBE",0.239826446190902
"97263","LOBD","7PM*RH*D*T","MBE",0.317854116765467
"97264","LOBD","7PM*RH*D*T","MBE",0.300297122874682
"97265","LOBD","7PM*RH*D*T","MBE",0.202856392718973
"97266","LOBD","7PM*RH*D*T","MBE",0.2398931278278
"97267","LOBD","7PM*RH*D*T","MBE",0.00876640485814129
"97268","LOBD","7PM*RH*D*T","MBE",-0.0274643746827827
"97269","LOBD","7PM*RH*D*T","MBE",0.220860996424459
"97270","LOBD","7PM*RH*D*T","MBE",0.324109693741617
"97271","LOBD","7PM*RH*D*T","MBE",0.675710784346865
"97272","LOBD","7PM*RH*D*T","MBE",0.369710393412454
"97273","LOBD","7PM*RH*D*T","MBE",0.0960572985878745
"97274","LOBD","7PM*RH*D*T","MBE",0.253585381835045
"97275","LOBD","7PM*RH*D*T","MBE",0.295157306539561
"97276","LOBD","7PM*RH*D*T","MBE",0.292275958386696
"97277","LOBD","7PM*RH*D*T","MBE",0.189583726667133
"97278","LOBD","7PM*RH*D*T","MBE",0.209976348884055
"97279","LOBD","7PM*RH*D*T","MBE",0.0492829296147086
"97280","LOBD","7PM*RH*D*T","MBE",-0.00935128860111689
"97281","LOBD","7PM*RH*D*T","MBE",0.203368117966122
"97282","LOBD","7PM*RH*D*T","MBE",0.307170857279608
"97283","LOBD","7PM*RH*D*T","MBE",0.685031046195826
"97284","LOBD","7PM*RH*D*T","MBE",0.406689144141659
"97285","LOBD","7PM*RH*D*T","MBE",0.564557159681367
"97286","LOBD","7PM*RH*D*T","MBE",0.614329607481967
"97287","LOBD","7PM*RH*D*T","MBE",0.576013383108112
"97288","LOBD","7PM*RH*D*T","MBE",0.515828286103803
"97289","LOBD","7PM*RH*D*T","MBE",0.485741378004843
"97290","LOBD","7PM*RH*D*T","MBE",0.367443498686624
"97291","LOBD","7PM*RH*D*T","MBE",0.423153371000852
"97292","LOBD","7PM*RH*D*T","MBE",0.663970995272049
"97293","LOBD","7PM*RH*D*T","MBE",0.770994654506969
"97294","LOBD","7PM*RH*D*T","MBE",0.0788644361568149
"97295","LOBD","7PM*RH*D*T","MBE",0.251790133523759
"97296","LOBD","7PM*RH*D*T","MBE",0.291685148512995
"97297","LOBD","7PM*RH*D*T","MBE",0.297890861335292
"97298","LOBD","7PM*RH*D*T","MBE",0.197921484620474
"97299","LOBD","7PM*RH*D*T","MBE",0.202615843949578
"97300","LOBD","7PM*RH*D*T","MBE",0.0205063324996493
"97301","LOBD","7PM*RH*D*T","MBE",0.0185077925364379
"97302","LOBD","7PM*RH*D*T","MBE",0.252158173312015
"97303","LOBD","7PM*RH*D*T","MBE",0.330303130042257
"97304","LOBD","7PM*RH*D*T","MBE",-0.0244612656425822
"97305","LOBD","7PM*RH*D*T","MBE",0.0253394884948008
"97306","LOBD","7PM*RH*D*T","MBE",0.0409333468778428
"97307","LOBD","7PM*RH*D*T","MBE",-0.0569652701310286
"97308","LOBD","7PM*RH*D*T","MBE",-0.0391151650650334
"97309","LOBD","7PM*RH*D*T","MBE",-0.263739412831786
"97310","LOBD","7PM*RH*D*T","MBE",-0.298827596743287
"97311","LOBD","7PM*RH*D*T","MBE",-0.0964087096516337
"97312","LOBD","7PM*RH*D*T","MBE",-0.0400030840963108
"97313","LOBD","7PM*RH*D*T","MBE",0.204854125260831
"97314","LOBD","7PM*RH*D*T","MBE",0.244978895130894
"97315","LOBD","7PM*RH*D*T","MBE",0.106392604873821
"97316","LOBD","7PM*RH*D*T","MBE",0.113081352646085
"97317","LOBD","7PM*RH*D*T","MBE",-0.0789724674848706
"97318","LOBD","7PM*RH*D*T","MBE",-0.0771573226107414
"97319","LOBD","7PM*RH*D*T","MBE",0.132290017831869
"97320","LOBD","7PM*RH*D*T","MBE",0.201408729061782
"97321","LOBD","7PM*RH*D*T","MBE",0.301346129944898
"97322","LOBD","7PM*RH*D*T","MBE",0.139315188356361
"97323","LOBD","7PM*RH*D*T","MBE",0.11542718626168
"97324","LOBD","7PM*RH*D*T","MBE",-0.0103766330999786
"97325","LOBD","7PM*RH*D*T","MBE",0.0212896794657613
"97326","LOBD","7PM*RH*D*T","MBE",0.214381602990924
"97327","LOBD","7PM*RH*D*T","MBE",0.282751016125211
"97328","LOBD","7PM*RH*D*T","MBE",0.184531806593169
"97329","LOBD","7PM*RH*D*T","MBE",0.193992655718855
"97330","LOBD","7PM*RH*D*T","MBE",0.035821733069989
"97331","LOBD","7PM*RH*D*T","MBE",0.0220866728080082
"97332","LOBD","7PM*RH*D*T","MBE",0.217542048291332
"97333","LOBD","7PM*RH*D*T","MBE",0.289477214217662
"97334","LOBD","7PM*RH*D*T","MBE",0.0649704228648131
"97335","LOBD","7PM*RH*D*T","MBE",-0.104793470611532
"97336","LOBD","7PM*RH*D*T","MBE",-0.0848110709565493
"97337","LOBD","7PM*RH*D*T","MBE",0.0918069497744369
"97338","LOBD","7PM*RH*D*T","MBE",0.153204081437631
"97339","LOBD","7PM*RH*D*T","MBE",-0.049326514408933
"97340","LOBD","7PM*RH*D*T","MBE",-0.0329745810854618
"97341","LOBD","7PM*RH*D*T","MBE",0.127500429779793
"97342","LOBD","7PM*RH*D*T","MBE",0.177984638122155
"97343","LOBD","7PM*RH*D*T","MBE",-0.328043977503153
"97344","LOBD","7PM*RH*D*T","MBE",-0.133858876848613
"97345","LOBD","7PM*RH*D*T","MBE",-0.0866052097141665
"97346","LOBD","7PM*RH*D*T","MBE",-0.246182157959636
"97347","LOBD","7PM*RH*D*T","MBE",-0.164251173641452
"97348","LOBD","7PM*RH*D*T","MBE",0.153556006232989
"97349","LOBD","7PM*RH*D*T","MBE",0.0529710019208842
"97350","LOBD","7PM*RH*D*T","MBE",0.510828606736023
"97351","LOBD","7PM*RH*D*T","MBE",0.1839900481401
"97352","LOBD","7PM*RH*D*T","MBE",-0.10537431751735
"97353","LOBD","7PM*RH*D*T","MBE",0.0627491997267331
"97354","LOBD","7PM*RH*D*T","MBE",0.127924956039905
"97355","LOBD","7PM*RH*D*T","MBE",0.115223844648243
"97356","LOBD","7PM*RH*D*T","MBE",0.0247625896544061
"97357","LOBD","7PM*RH*D*T","MBE",0.0302600171859453
"97358","LOBD","7PM*RH*D*T","MBE",-0.163606515793091
"97359","LOBD","7PM*RH*D*T","MBE",-0.273441184107041
"97360","LOBD","7PM*RH*D*T","MBE",-0.0588109629083604
"97361","LOBD","7PM*RH*D*T","MBE",0.0210404101418131
"97362","LOBD","7PM*RH*D*T","MBE",0.224827132257248
"97363","LOBD","7PM*RH*D*T","MBE",0.199823319205018
"97364","LOBD","7PM*RH*D*T","MBE",-0.0471901443144613
"97365","LOBD","7PM*RH*D*T","MBE",0.0940140572825925
"97366","LOBD","7PM*RH*D*T","MBE",0.125369433793956
"97367","LOBD","7PM*RH*D*T","MBE",0.125547146666493
"97368","LOBD","7PM*RH*D*T","MBE",0.0294127698265534
"97369","LOBD","7PM*RH*D*T","MBE",0.0331761385351772
"97370","LOBD","7PM*RH*D*T","MBE",-0.106692074076632
"97371","LOBD","7PM*RH*D*T","MBE",-0.224049645650679
"97372","LOBD","7PM*RH*D*T","MBE",-0.0446044351866757
"97373","LOBD","7PM*RH*D*T","MBE",0.0528048899201039
"97374","LOBD","7PM*RH*D*T","MBE",0.498321022855691
"97375","LOBD","7PM*RH*D*T","MBE",0.241854211200669
"97376","LOBD","7PM*RH*D*T","MBE",0.385899736916615
"97377","LOBD","7PM*RH*D*T","MBE",0.426730378775151
"97378","LOBD","7PM*RH*D*T","MBE",0.392840778446866
"97379","LOBD","7PM*RH*D*T","MBE",0.333187776743836
"97380","LOBD","7PM*RH*D*T","MBE",0.285505444631527
"97381","LOBD","7PM*RH*D*T","MBE",0.190974085656162
"97382","LOBD","7PM*RH*D*T","MBE",0.162996292947579
"97383","LOBD","7PM*RH*D*T","MBE",0.378214331789735
"97384","LOBD","7PM*RH*D*T","MBE",0.472131075908214
"97385","LOBD","7PM*RH*D*T","MBE",-0.0220086453141599
"97386","LOBD","7PM*RH*D*T","MBE",0.134288442760212
"97387","LOBD","7PM*RH*D*T","MBE",0.166502560137564
"97388","LOBD","7PM*RH*D*T","MBE",0.167111470683407
"97389","LOBD","7PM*RH*D*T","MBE",0.078611300809917
"97390","LOBD","7PM*RH*D*T","MBE",0.0624392822023161
"97391","LOBD","7PM*RH*D*T","MBE",-0.089974069467142
"97392","LOBD","7PM*RH*D*T","MBE",-0.145470397719821
"97393","LOBD","7PM*RH*D*T","MBE",0.0611161881981364
"97394","LOBD","7PM*RH*D*T","MBE",0.128994255425756
"97395","LOBD","7PM*RH*D*T","MBE",-0.11913525495445
"97396","LOBD","7PM*RH*D*T","MBE",-0.0778025571024905
"97397","LOBD","7PM*RH*D*T","MBE",-0.0686517662651891
"97398","LOBD","7PM*RH*D*T","MBE",-0.155193124477518
"97399","LOBD","7PM*RH*D*T","MBE",-0.161255215973628
"97400","LOBD","7PM*RH*D*T","MBE",-0.350719359747309
"97401","LOBD","7PM*RH*D*T","MBE",-0.43125384618196
"97402","LOBD","7PM*RH*D*T","MBE",-0.248796135993631
"97403","LOBD","7PM*RH*D*T","MBE",-0.198850206483755
"97404","LOBD","7PM*RH*D*T","MBE",0.0857813838168831
"97405","LOBD","7PM*RH*D*T","MBE",0.116892587057515
"97406","LOBD","7PM*RH*D*T","MBE",-0.00568874886897763
"97407","LOBD","7PM*RH*D*T","MBE",-0.0213479345958669
"97408","LOBD","7PM*RH*D*T","MBE",-0.182456330563259
"97409","LOBD","7PM*RH*D*T","MBE",-0.232687018142531
"97410","LOBD","7PM*RH*D*T","MBE",-0.0464626031280186
"97411","LOBD","7PM*RH*D*T","MBE",0.0132178851756883
"97412","LOBD","7PM*RH*D*T","MBE",0.160481225119266
"97413","LOBD","7PM*RH*D*T","MBE",0.0226032780948486
"97414","LOBD","7PM*RH*D*T","MBE",-0.0151673971459658
"97415","LOBD","7PM*RH*D*T","MBE",-0.127458540013355
"97416","LOBD","7PM*RH*D*T","MBE",-0.149482953162865
"97417","LOBD","7PM*RH*D*T","MBE",0.0232949913991352
"97418","LOBD","7PM*RH*D*T","MBE",0.0825138124881519
"97419","LOBD","7PM*RH*D*T","MBE",0.0585933527594253
"97420","LOBD","7PM*RH*D*T","MBE",0.0497459706396484
"97421","LOBD","7PM*RH*D*T","MBE",-0.0883231757861846
"97422","LOBD","7PM*RH*D*T","MBE",-0.145865660908608
"97423","LOBD","7PM*RH*D*T","MBE",0.0257654964290346
"97424","LOBD","7PM*RH*D*T","MBE",0.0880390153557293
"97425","LOBD","7PM*RH*D*T","MBE",-0.0767841535678304
"97426","LOBD","7PM*RH*D*T","MBE",-0.212046996452791
"97427","LOBD","7PM*RH*D*T","MBE",-0.242777798484603
"97428","LOBD","7PM*RH*D*T","MBE",-0.084776188515626
"97429","LOBD","7PM*RH*D*T","MBE",-0.0309541470894263
"97430","LOBD","7PM*RH*D*T","MBE",-0.190704417819027
"97431","LOBD","7PM*RH*D*T","MBE",-0.224072677195739
"97432","LOBD","7PM*RH*D*T","MBE",-0.0766640050795111
"97433","LOBD","7PM*RH*D*T","MBE",-0.0323973518738825
"97434","LOBD","7PM*RH*D*T","MBE",-0.47578264293424
"97435","LOBD","7PM*RH*D*T","MBE",-0.302121183788548
"97436","LOBD","7PM*RH*D*T","MBE",-0.260697676209649
"97437","LOBD","7PM*RH*D*T","MBE",-0.47976056394103
"97438","LOBD","7PM*RH*D*T","MBE",-0.413979893328413
"97439","LOBD","7PM*RH*D*T","MBE",-0.158840807480942
"97440","LOBD","7PM*RH*D*T","MBE",0.434926699749438
"97441","LOBD","7PM*RH*D*T","MBE",0.194081687398141
"97442","LOBD","7PM*RH*D*T","MBE",-0.0650634245824069
"97443","LOBD","7PM*RH*D*T","MBE",0.0760720354292417
"97444","LOBD","7PM*RH*D*T","MBE",0.105676960873513
"97445","LOBD","7PM*RH*D*T","MBE",0.12261973010756
"97446","LOBD","7PM*RH*D*T","MBE",0.0170003476284322
"97447","LOBD","7PM*RH*D*T","MBE",0.0281876145256152
"97448","LOBD","7PM*RH*D*T","MBE",-0.115652768036918
"97449","LOBD","7PM*RH*D*T","MBE",-0.23978503190401
"97450","LOBD","7PM*RH*D*T","MBE",-0.0702696337926589
"97451","LOBD","7PM*RH*D*T","MBE",0.0321001099309548
"97452","LOBD","7PM*RH*D*T","MBE",0.535753320272557
"97453","LOBD","7PM*RH*D*T","MBE",0.27022776660748
"97454","LOBD","7PM*RH*D*T","MBE",0.408095120228047
"97455","LOBD","7PM*RH*D*T","MBE",0.446277646536426
"97456","LOBD","7PM*RH*D*T","MBE",0.442444949761686
"97457","LOBD","7PM*RH*D*T","MBE",0.349831551687499
"97458","LOBD","7PM*RH*D*T","MBE",0.300509280924958
"97459","LOBD","7PM*RH*D*T","MBE",0.228183142140557
"97460","LOBD","7PM*RH*D*T","MBE",0.18714346905368
"97461","LOBD","7PM*RH*D*T","MBE",0.416099117909239
"97462","LOBD","7PM*RH*D*T","MBE",0.506073873286763
"97463","LOBD","7PM*RH*D*T","MBE",-0.0322444904309913
"97464","LOBD","7PM*RH*D*T","MBE",0.125726579526152
"97465","LOBD","7PM*RH*D*T","MBE",0.159931325668506
"97466","LOBD","7PM*RH*D*T","MBE",0.171962128653229
"97467","LOBD","7PM*RH*D*T","MBE",0.0745471873292782
"97468","LOBD","7PM*RH*D*T","MBE",0.0647797367545166
"97469","LOBD","7PM*RH*D*T","MBE",-0.090922451805084
"97470","LOBD","7PM*RH*D*T","MBE",-0.155820984018384
"97471","LOBD","7PM*RH*D*T","MBE",0.0550208188640955
"97472","LOBD","7PM*RH*D*T","MBE",0.122035471238547
"97473","LOBD","7PM*RH*D*T","MBE",-0.136223478632949
"97474","LOBD","7PM*RH*D*T","MBE",-0.092653112305408
"97475","LOBD","7PM*RH*D*T","MBE",-0.0715117734469484
"97476","LOBD","7PM*RH*D*T","MBE",-0.167486720493604
"97477","LOBD","7PM*RH*D*T","MBE",-0.16469660743855
"97478","LOBD","7PM*RH*D*T","MBE",-0.360437730682403
"97479","LOBD","7PM*RH*D*T","MBE",-0.453600528941674
"97480","LOBD","7PM*RH*D*T","MBE",-0.269767661628004
"97481","LOBD","7PM*RH*D*T","MBE",-0.223004905215291
"97482","LOBD","7PM*RH*D*T","MBE",0.0723542751133515
"97483","LOBD","7PM*RH*D*T","MBE",0.116672078868815
"97484","LOBD","7PM*RH*D*T","MBE",-0.0157730788252568
"97485","LOBD","7PM*RH*D*T","MBE",-0.0229610105689186
"97486","LOBD","7PM*RH*D*T","MBE",-0.191008255756707
"97487","LOBD","7PM*RH*D*T","MBE",-0.251287106871402
"97488","LOBD","7PM*RH*D*T","MBE",-0.0627171856798743
